location,date,total_cases_per_million
Argentina,10/24/2021,115782.539
Argentina,10/25/2021,115809.444
Argentina,10/26/2021,115840.471
Argentina,10/27/2021,115873.032
Argentina,10/28/2021,115907.874
Argentina,10/29/2021,115937.98
Argentina,10/30/2021,115955.785
Argentina,10/31/2021,115967.801
Argentina,11/1/2021,115992.754
Argentina,11/2/2021,116022.136
Argentina,11/3/2021,116049.852
Argentina,11/4/2021,116081.427
Argentina,11/5/2021,116109.296
Argentina,11/6/2021,116129.644
Argentina,11/7/2021,116142.647
Argentina,11/8/2021,116170.889
Argentina,11/9/2021,116200.469
Argentina,11/10/2021,116234.828
Argentina,11/11/2021,116266.842
Argentina,11/12/2021,116302.232
Argentina,11/13/2021,116326.176
Argentina,11/14/2021,116339.135
Argentina,11/15/2021,116370.206
Argentina,11/16/2021,116405.771
Argentina,11/17/2021,116439.824
Argentina,11/18/2021,116478.306
Argentina,11/19/2021,116511.591
Argentina,11/20/2021,116535.601
Argentina,11/21/2021,116549.766
Argentina,11/22/2021,116563.821
Argentina,11/23/2021,116599.869
Argentina,11/24/2021,116648.854
Argentina,11/25/2021,116698.409
Argentina,11/26/2021,116740.334
Argentina,11/27/2021,116773.685
Argentina,11/28/2021,116793.156
Argentina,11/29/2021,116836.308
Argentina,11/30/2021,116887.442
Armenia,3/1/2020,0.337
Armenia,3/2/2020,0.337
Armenia,3/3/2020,0.337
Armenia,3/4/2020,0.337
Armenia,3/5/2020,0.337
Armenia,3/6/2020,0.337
Armenia,3/7/2020,0.337
Armenia,3/8/2020,0.337
Armenia,3/9/2020,0.337
Armenia,3/10/2020,0.337
Armenia,3/11/2020,0.337
Armenia,3/12/2020,1.348
Armenia,3/13/2020,2.695
Armenia,3/14/2020,6.064
Armenia,3/15/2020,8.76
Armenia,3/16/2020,17.519
Armenia,3/17/2020,26.279
Armenia,3/18/2020,28.301
Armenia,3/19/2020,38.745
Armenia,3/20/2020,45.82
Armenia,3/21/2020,53.906
Armenia,3/22/2020,65.361
Armenia,3/23/2020,79.174
Armenia,3/24/2020,83.891
Armenia,3/25/2020,89.282
Armenia,3/26/2020,97.705
Armenia,3/27/2020,110.844
Armenia,3/28/2020,137.123
Armenia,3/29/2020,142.851
Armenia,3/30/2020,162.392
Armenia,3/31/2020,179.238
Armenia,4/1/2020,192.377
Armenia,4/2/2020,223.373
Armenia,4/3/2020,247.968
Armenia,4/4/2020,259.423
Armenia,4/5/2020,276.942
Armenia,4/6/2020,280.648
Armenia,4/7/2020,287.387
Armenia,4/8/2020,296.82
Armenia,4/9/2020,310.297
Armenia,4/10/2020,315.687
Armenia,4/11/2020,325.795
Armenia,4/12/2020,341.293
Armenia,4/13/2020,350.052
Armenia,4/14/2020,359.486
Armenia,4/15/2020,374.31
Armenia,4/16/2020,390.482
Armenia,4/17/2020,404.632
Armenia,4/18/2020,420.467
Armenia,4/19/2020,434.954
Armenia,4/20/2020,451.126
Armenia,4/21/2020,472.015
Armenia,4/22/2020,496.272
Armenia,4/23/2020,513.118
Armenia,4/24/2020,537.713
Armenia,4/25/2020,565.003
Armenia,4/26/2020,588.25
Armenia,4/27/2020,609.138
Armenia,4/28/2020,629.016
Armenia,4/29/2020,650.915
Armenia,4/30/2020,696.062
Armenia,5/1/2020,723.688
Armenia,5/2/2020,765.803
Armenia,5/3/2020,803.874
Armenia,5/4/2020,844.64
Armenia,5/5/2020,882.374
Armenia,5/6/2020,937.291
Armenia,5/7/2020,971.656
Armenia,5/8/2020,1020.509
Armenia,5/9/2020,1069.698
Armenia,5/10/2020,1116.192
Armenia,5/11/2020,1142.808
Armenia,5/12/2020,1191.997
Armenia,5/13/2020,1252.641
Armenia,5/14/2020,1300.483
Armenia,5/15/2020,1362.475
Armenia,5/16/2020,1442.997
Armenia,5/17/2020,1506.674
Armenia,5/18/2020,1624.93
Armenia,5/19/2020,1698.377
Armenia,5/20/2020,1775.867
Armenia,5/21/2020,1888.733
Armenia,5/22/2020,1997.218
Armenia,5/23/2020,2123.224
Armenia,5/24/2020,2244.175
Armenia,5/25/2020,2396.46
Armenia,5/26/2020,2493.828
Armenia,5/27/2020,2619.159
Armenia,5/28/2020,2768.075
Armenia,5/29/2020,2923.055
Armenia,5/30/2020,3007.62
Armenia,5/31/2020,3127.224
Armenia,6/1/2020,3197.975
Armenia,6/2/2020,3372.159
Armenia,6/3/2020,3545.669
Armenia,6/4/2020,3780.497
Armenia,6/5/2020,3981.297
Armenia,6/6/2020,4165.589
Armenia,6/7/2020,4423.664
Armenia,6/8/2020,4489.362
Armenia,6/9/2020,4607.281
Armenia,6/10/2020,4751.48
Armenia,6/11/2020,4942.172
Armenia,6/12/2020,5148.363
Armenia,6/13/2020,5391.951
Armenia,6/14/2020,5615.324
Armenia,6/15/2020,5749.078
Armenia,6/16/2020,5892.266
Armenia,6/17/2020,6075.547
Armenia,6/18/2020,6299.594
Armenia,6/19/2020,6454.236
Armenia,6/20/2020,6639.875
Armenia,6/21/2020,6828.546
Armenia,6/22/2020,6936.359
Armenia,6/23/2020,7077.188
Armenia,6/24/2020,7316.733
Armenia,6/25/2020,7576.493
Armenia,6/26/2020,7832.209
Armenia,6/27/2020,8055.246
Armenia,6/28/2020,8303.213
Armenia,6/29/2020,8465.605
Armenia,6/30/2020,8605.424
Armenia,7/1/2020,8781.629
Armenia,7/2/2020,8981.419
Armenia,7/3/2020,9204.455
Armenia,7/4/2020,9399.864
Armenia,7/5/2020,9637.725
Armenia,7/6/2020,9748.906
Armenia,7/7/2020,9866.488
Armenia,7/8/2020,10046.737
Armenia,7/9/2020,10223.953
Armenia,7/10/2020,10411.613
Armenia,7/11/2020,10576.363
Armenia,7/12/2020,10770.762
Armenia,7/13/2020,10832.08
Armenia,7/14/2020,10946.293
Armenia,7/15/2020,11119.803
Armenia,7/16/2020,11306.453
Armenia,7/17/2020,11455.369
Armenia,7/18/2020,11610.685
Armenia,7/19/2020,11750.504
Armenia,7/20/2020,11785.543
Armenia,7/21/2020,11877.52
Armenia,7/22/2020,12025.425
Armenia,7/23/2020,12183.437
Armenia,7/24/2020,12335.384
Armenia,7/25/2020,12464.422
Armenia,7/26/2020,12572.571
Armenia,7/27/2020,12597.166
Armenia,7/28/2020,12677.688
Armenia,7/29/2020,12781.457
Armenia,7/30/2020,12868.717
Armenia,7/31/2020,12987.984
Armenia,8/1/2020,13086.026
Armenia,8/2/2020,13156.441
Armenia,8/3/2020,13173.96
Armenia,8/4/2020,13239.995
Armenia,8/5/2020,13337.026
Armenia,8/6/2020,13415.527
Armenia,8/7/2020,13471.454
Armenia,8/8/2020,13538.837
Armenia,8/9/2020,13614.642
Armenia,8/10/2020,13622.391
Armenia,8/11/2020,13676.297
Armenia,8/12/2020,13744.016
Armenia,8/13/2020,13821.169
Armenia,8/14/2020,13914.157
Armenia,8/15/2020,13980.192
Armenia,8/16/2020,14036.794
Armenia,8/17/2020,14049.596
Armenia,8/18/2020,14098.449
Armenia,8/19/2020,14169.2
Armenia,8/20/2020,14257.808
Armenia,8/21/2020,14311.04
Armenia,8/22/2020,14357.871
Armenia,8/23/2020,14417.168
Armenia,8/24/2020,14428.286
Armenia,8/25/2020,14465.683
Armenia,8/26/2020,14509.819
